,Energy Entropy Mean,Energy Entropy Max,MFCC Mean 1,MFCC Mean 2,MFCC Mean 3,MFCC Mean 4,MFCC Mean 5,MFCC Mean 6,MFCC Mean 7,MFCC Mean 8,MFCC Mean 9,MFCC Mean 10,MFCC Mean 11,MFCC Mean 12,MFCC Mean 13,MFCC Std 1,MFCC Std 2,MFCC Std 3,MFCC Std 4,MFCC Std 5,MFCC Std 6,MFCC Std 7,MFCC Std 8,MFCC Std 9,MFCC Std 10,MFCC Std 11,MFCC Std 12,MFCC Std 13,Delta MFCC Mean 1,Delta MFCC Mean 2,Delta MFCC Mean 3,Delta MFCC Mean 4,Delta MFCC Mean 5,Delta MFCC Mean 6,Delta MFCC Mean 7,Delta MFCC Mean 8,Delta MFCC Mean 9,Delta MFCC Mean 10,Delta MFCC Mean 11,Delta MFCC Mean 12,Delta MFCC Mean 13,Delta-Delta MFCC Mean 1,Delta-Delta MFCC Mean 2,Delta-Delta MFCC Mean 3,Delta-Delta MFCC Mean 4,Delta-Delta MFCC Mean 5,Delta-Delta MFCC Mean 6,Delta-Delta MFCC Mean 7,Delta-Delta MFCC Mean 8,Delta-Delta MFCC Mean 9,Delta-Delta MFCC Mean 10,Delta-Delta MFCC Mean 11,Delta-Delta MFCC Mean 12,Delta-Delta MFCC Mean 13,Skewness MFCC 1,Skewness MFCC 2,Skewness MFCC 3,Skewness MFCC 4,Skewness MFCC 5,Skewness MFCC 6,Skewness MFCC 7,Skewness MFCC 8,Skewness MFCC 9,Skewness MFCC 10,Skewness MFCC 11,Skewness MFCC 12,Skewness MFCC 13,Kurtosis MFCC 1,Kurtosis MFCC 2,Kurtosis MFCC 3,Kurtosis MFCC 4,Kurtosis MFCC 5,Kurtosis MFCC 6,Kurtosis MFCC 7,Kurtosis MFCC 8,Kurtosis MFCC 9,Kurtosis MFCC 10,Kurtosis MFCC 11,Kurtosis MFCC 12,Kurtosis MFCC 13,Spectral Entropy Mean,Spectral Centroid Mean,Harmonic Ratio Mean,Chroma Mean,Chroma Std,Spectral Flux Mean,Spectral Flux Std
Delta MFCC Mean 13,0.077100934738799,-0.004062985536969551,-0.22017800302471863,-0.20427115883195562,0.29771552705664384,0.3113250224043555,-0.053032378931685505,0.002497969580520844,0.25196030834798727,0.2996129181056493,0.2794027343833157,0.10676811221333458,0.12222338116067523,0.22581820813715867,0.29423446280703686,-0.23850090249586656,0.17380958950225892,-0.2514532362549423,-0.11281810911133312,0.12019378761207043,-0.19542663053350576,-0.23879725404449267,-0.28590362670002434,-0.13647998142061404,0.21409028661430887,0.013721435760491984,0.12920267382137715,0.2247929506479963,0.08801555542223541,0.20895591112111347,0.015815051565842106,-0.23917533484054054,-0.012262824392103664,-0.19654223176230518,-0.04926417291351607,0.2987531777263543,0.23549146862950585,-0.20938215089226245,-0.08774860690700517,0.71897422662589,1.0,0.1343065894206871,0.036855310101713376,-0.1390985250877953,-0.20058873343792807,-0.0070361801995839765,-0.12064527257891715,-0.06586498518384154,0.12146708103627113,-0.003956832135521259,-0.07565130962328591,0.11152348987728272,0.10513045297099631,0.22992859299811166,0.0319543769687187,0.23525624712525017,-0.14018565044426617,-0.11402439512048759,0.18875119664627907,0.17977179661351042,-0.20005197667905034,-0.2896071825081219,-0.3203586967650528,0.2732371218581473,0.34913427355481014,-0.19604220896936173,-0.2852879468304989,0.02861241425423738,-0.21626097816090475,0.18556957203988053,-0.06815793181996214,0.23882424596767624,0.20753111326475346,0.06371442345422734,-0.25199731028892175,-0.3910564559154487,0.2195616628588628,-0.31909830966650454,-0.1926803052849144,-0.24614792261937654,-0.2240073635690409,-0.1848238161537441,0.047592061354817874,-0.020965901482484024,0.10903760580601769,-0.12790831311448403,0.01072839341661031
Delta-Delta MFCC Mean 1,0.23115211777196912,-0.03199949696293928,-0.6635082878096527,-0.6752890935653516,0.5960705837681706,0.6052212894465959,-0.5559958963199969,-0.5297121036136231,0.22400687227361235,0.4605805500965415,0.3901901157407648,-0.15203214873959486,-0.12718674828549004,0.17698261259854184,0.16752232484231835,-0.5839458898878812,0.4398859523496461,-0.6712857200037671,-0.03625690514781417,-0.3263847273645275,-0.6698351750936723,-0.2796957603227624,-0.5461109491880369,-0.5011196851178388,-0.15207367798955224,-0.0013043758538449548,0.46832387704382317,0.41940363469558867,0.09979450160552525,0.49350500984460405,0.4695588350691296,-0.15223605282294198,0.006613378809013552,0.06353332427322624,-0.08013699197357807,-0.15591196991444337,-0.027385133454484498,0.02878551024290653,0.07292008965756698,0.039097486187379356,0.1343065894206871,1.0,0.36688417750473257,-0.16014415923516212,-0.37418506351188685,-0.19671536664842554,0.3442822843709883,0.20194011352661256,-0.0013552629393551124,-0.03123541431454595,0.14158786158773323,0.21466904367156706,0.23687918063756339,0.020708232652430977,0.14047597191132913,0.6463226203632605,-0.5214995280541469,-0.31508377347080685,0.6215722306794126,0.5080532566015982,-0.0005959669520567772,-0.2447010855296435,-0.27208381307559365,0.0556774072976385,0.18845484821024974,-0.266029439918666,0.21103044600445633,0.14634673278116403,-0.5904511097071213,0.5953324065421217,-0.14337684419486804,0.33760125073378205,0.4808115603184892,-0.012017433370553351,-0.4487068452210812,-0.5253983448796503,-0.40719280061567,-0.35091266103453594,-0.3588075304498294,-0.3911539547725991,-0.38404814183213803,-0.13433113227875626,0.043614465977176636,-0.07022228911021323,0.23037785711191575,-0.4824965493457238,0.02846618607349331
Delta-Delta MFCC Mean 2,0.15711710470812112,0.048107190190042,-0.10104703510338323,-0.06393771422129145,-0.0714634514019833,-0.04091936750812864,-0.1400492890267994,-0.27109460184072726,-0.2029616485807285,-0.10358632166384207,-0.05115724309724439,-0.12980978517435415,-0.21938608130301865,-0.16501182720281476,-0.10729456373512979,-0.0525598211932785,-0.10078648630372117,-0.005369128838707386,0.204443556567551,0.06575194642379474,-0.076887860657202,-0.039072621187783436,-0.13287344124399827,-0.16223944903528095,0.021132738203238563,-0.13193705227054725,-0.003954575862475901,-0.005729828159824881,-0.41150001356327653,-0.19981899323210772,0.21480854256558218,0.22193663815475176,0.05737305986407618,0.08735220951259373,0.07082855717286854,-0.10152912851275937,-0.1239806527650214,-0.0460732187124725,0.02575211249894679,0.019544417800625147,0.036855310101713376,0.36688417750473257,1.0,0.5315796661888221,-0.18900270367583122,-0.5056971995241791,-0.27964758587764915,-0.059222538525202845,-0.363708312716491,-0.4253726817890328,-0.28855355763475243,-0.03604294456143131,0.12228054184557505,0.09906813242286709,-0.08886770372263342,0.060567411930999314,0.06787800760880124,0.08568271269620295,0.22072914048462913,0.0630956207824542,0.212147843277479,0.24473639204840106,0.09458844063227907,0.1771960478345103,0.21813498544810303,0.041384868068860194,0.12421024018189543,-0.10390423566554566,-0.05609146885493183,-0.0549540882150806,0.03417423353637552,0.012399813200622518,0.10234948982686547,-0.041865333936495615,0.11056244209781901,-0.01636415456428041,-0.01911416770057074,0.03448320350129641,-0.10153774209683428,-0.09722261304405393,0.045128006465296834,0.1692556959969969,0.10448907100642146,-0.15419344127772786,0.1485857975648512,-0.20969032164965815,-0.1749274744619962
Delta-Delta MFCC Mean 3,0.050094262570224375,0.15174118139321616,0.18340534053457302,0.3311071021803292,-0.36326730632547577,-0.3302614141046087,0.12674531424889937,-0.06853880174700146,-0.35199724944201766,-0.3550286262788601,-0.2870651381857597,-0.059431965191288925,-0.08732085973606253,-0.15437752305037755,-0.12583635299559004,0.2119667130709913,-0.27287385737287034,0.30060728088739813,0.1223841537394064,0.14653741645697235,0.23125105416293174,0.10175705903704854,0.1796837311376556,0.046802879560804755,-0.02445106906924425,-0.07971183176209298,-0.3041712351888078,-0.3554199119245934,-0.28065198963899035,-0.45577081100525213,-0.0505966193925377,0.564468386361013,0.2880536552643189,0.1484000232344752,0.041563372543151754,-0.10168407012515181,-0.12414314830410161,0.07233409339750452,0.11728810744463436,-0.008060350214585088,-0.1390985250877953,-0.16014415923516212,0.5315796661888221,1.0,-0.08220888583625632,-0.38506183311563474,-0.29532911339241175,-0.13863922636586698,-0.39900466696624526,-0.3796639610858148,-0.3151170559040968,-0.19871261730380047,-0.10048737599980335,-0.06403085565185405,-0.21354825728187968,-0.29708216339782817,0.2884688339365506,0.22359073250348352,-0.1657099852978852,-0.150457889239443,0.1966908767276202,0.3844196084858612,0.28934377607078243,0.11891679096449327,0.01330432689816235,0.1475590542226863,0.022538515765985954,-0.20236208179947573,0.2560226112665397,-0.3531950723855992,0.07353623914308086,-0.2685843531665047,-0.1341348332883431,-0.051551834533998475,0.3170699628634029,0.2757212709174137,0.12565234869128386,0.17379647153556146,0.08673104414268246,0.16631686193168316,0.2106026063216696,0.20422714838305672,0.0713752795306486,-0.049208250879752335,-0.06922958362787913,0.026522819826137446,-0.20766149759558158
Delta-Delta MFCC Mean 4,-0.07665607707456797,0.04208915058515676,0.5184441697425726,0.4377281726401559,-0.5028023151035156,-0.525235029552373,0.32533368979734495,0.2984477384340663,-0.31396889257998933,-0.47656202709058465,-0.33917796071832745,0.13449595374894474,0.011155649875999919,-0.32036859897441927,-0.33390501466115874,0.5118255722401807,-0.3502838652686463,0.5353647978960042,0.007189176322249643,0.14471773671874238,0.5510856241387497,0.3195717218166084,0.46244350071855217,0.3513424633845254,0.1210394071116215,-0.03471995549266347,-0.2559489521567261,-0.19840674329674954,-0.144448195289736,-0.32581748939121064,-0.30268862872060676,0.13310570176656125,0.013374289083574345,0.024626808684827806,0.14722984426458344,-0.04198333589216012,-0.2137020358772287,-0.22795243674327093,-0.07908127644407482,-0.1175940373918271,-0.20058873343792807,-0.37418506351188685,-0.18900270367583122,-0.08220888583625632,1.0,0.369878365677796,-0.08102442294615175,-0.0848431607938741,0.06441133691556285,-0.025977176715761247,0.0009315440301449977,-0.11880679170223486,-0.0389435323284537,-0.14936346070197531,0.007503966528409027,-0.4893901318645173,0.29246823692960144,0.20686562609051154,-0.43358589156422245,-0.3993526870728276,0.14191101856104746,0.2236292598930867,0.09990036779936466,-0.178190623949612,-0.14623335311004715,0.2867848247685195,0.045208121320127366,-0.0037869087404893433,0.47236683193866924,-0.40343641654416956,0.05358715071507935,-0.21630802035056096,-0.3901949839793782,-0.012132279584585424,0.36080147811325,0.3896317597234101,0.22922904698203253,0.2515098370459282,0.30163065331169286,0.3219850929947326,0.4164767490580767,0.27516243453225336,0.14932465997292355,-0.10417640270730183,0.005557465428588155,0.27351092371065133,-0.046468342362862236
Delta-Delta MFCC Mean 5,-0.03673722067100868,-0.06940814070631487,-0.07344591410503888,-0.12017887758269688,0.19338242275918335,0.14740194391876227,-0.04335129326105254,0.10249302803676574,0.18786398308677893,0.1600922139169002,0.14317253294359913,0.0881712963914686,0.10825998602183348,0.12108267612616486,0.09116212063159876,-0.08160258351805326,0.2066115142401322,-0.15448870414982963,-0.37293275392503933,-0.23328380428576093,-0.07587440992211915,0.006568907699158532,0.012721688236155822,0.018252884526926555,0.0334604080324828,0.1799543358670977,0.1895729491250508,0.1642669269720471,0.2163795246709322,0.34561603069547286,0.015566472603391878,-0.35007949290978435,-0.06224023948079286,0.08358817838181644,0.0903658784121827,0.11752845287449562,0.10535731777801673,-0.019440927753210116,-0.13764476880039617,-0.04658350187315578,-0.0070361801995839765,-0.19671536664842554,-0.5056971995241791,-0.38506183311563474,0.369878365677796,1.0,0.5898972029081043,0.3627261598388888,0.3881765191365257,0.3884874075581847,0.19187758848196793,0.04288242606792879,-0.19862142229322904,-0.2536298205351891,0.11358555755316183,0.10978529160560307,-0.20615928241361994,-0.2216007397564847,-0.1530836353297261,0.0115373216415801,-0.1157366763062212,-0.30050657827820654,-0.2802715178641697,-0.15399705643640335,-0.057042955007924896,0.01445696090657125,0.014929534121874501,0.13106924151976032,-0.10356661908272352,0.1678791468763234,-0.11129264038220897,-0.018311926866951957,0.017374664532977854,-0.06164037510359434,-0.17368687154505277,-0.19700623077040158,-0.062456197578792734,-0.14426091322610998,-0.0387296013999708,-0.0950818040661978,-0.12313776351535231,-0.12025403603396043,0.017018703179046114,0.02675834428063429,0.04171886881932682,-0.025784074128944515,0.07198160673565525
Delta-Delta MFCC Mean 6,0.20239228797960773,-0.025265921761586374,-0.5257066574494387,-0.5644679661298133,0.4751322618650628,0.4004012797973022,-0.5725885831733311,-0.4784484065998015,0.09424941634096853,0.26971315384471295,0.2124309812783366,-0.2054262943489596,-0.19590153665450075,0.014827123541102246,-0.0188484408755529,-0.44995472549653387,0.36036071109392176,-0.59071434178934,-0.3915340615733434,-0.5715710173377874,-0.5245552281803163,-0.2230833363744557,-0.2459564705916955,-0.3448108927300153,-0.3107673057983547,0.039165228263441536,0.3878009272864074,0.28022681840027786,0.05177839681754516,0.5140524204508451,0.47925396895650124,-0.23084257659584623,-0.056925124000798334,0.22470044216216112,0.08234118303008967,-0.13574042258199978,-0.06032790491664017,0.11333365973654609,0.04261316989357683,-0.14001012226626727,-0.12064527257891715,0.3442822843709883,-0.27964758587764915,-0.29532911339241175,-0.08102442294615175,0.5898972029081043,1.0,0.7660953051714922,0.3182353388614771,0.18939724999625362,0.18868829033677245,0.08041851375993304,-0.02829288224194207,-0.16383852874268132,0.21948792399817843,0.5429899470890219,-0.5714830856846274,-0.4422660796259814,0.28830233484236584,0.30538730496085204,0.011313968837298651,-0.19068923862532716,-0.20811545453783287,-0.10426281634476764,0.011629687536944476,-0.05402603642268782,0.3133602597203961,0.23417013082987162,-0.49785032276898933,0.5802177574242238,-0.1726695257140961,0.13311891939007472,0.2616329529499367,-0.02906045332668413,-0.3610235694410439,-0.36158497660094674,-0.39948379312933585,-0.24284043900505028,-0.271025475976718,-0.30199261693073126,-0.32187214015638355,-0.056115140897803534,0.016414014636688505,-0.06836103784331571,0.21265619996509647,-0.376834072364587,0.07384307890512005
Delta-Delta MFCC Mean 7,0.19860546613269828,0.02528540208913708,-0.3370835842490362,-0.3532219094085522,0.27280618573957016,0.2272011196775055,-0.39238116265648104,-0.3723864056209624,-0.026501000315834775,0.11724482350869678,0.15003274390090732,-0.08402188188971854,-0.14433455982674784,-0.04200575962378672,-0.07500442737003142,-0.2901787923417675,0.17654381795242308,-0.3826099505088953,-0.3511840137685897,-0.45111810755408066,-0.35685137124351046,-0.26506236008899603,-0.1282458293585795,-0.2275491734156215,-0.18313230074628092,-0.02490758436677282,0.16685854691877577,0.12630375628516488,-0.11115407045018505,0.22942068093472903,0.3154385361114885,-0.13161029307690653,-0.0810882069528076,0.16222843488975858,0.24572306976888753,0.09300036096326685,0.023767546857573745,0.03529881729493392,0.011960942708798362,-0.08336580098379459,-0.06586498518384154,0.20194011352661256,-0.059222538525202845,-0.13863922636586698,-0.0848431607938741,0.3627261598388888,0.7660953051714922,1.0,0.4906481803071749,0.06717148375619535,-0.10107655227485521,-0.08190958260706381,-0.09206397483006247,-0.10079949047373599,0.18184448503689107,0.3450748494552131,-0.4039965344323013,-0.30621669749789426,0.14138891495479414,0.1417988671926864,-0.011037970847247185,-0.11723815365757739,-0.13669103821074863,0.03108972981242769,0.08045600713830602,-0.03090870668639733,0.20518040395746082,0.19199603417553163,-0.30478691499360716,0.40147441852903976,-0.10683426781526471,0.038523428429358915,0.17103377736314862,0.05438015529385053,-0.2696719906294837,-0.2622233152069547,-0.22036667651569827,-0.12774630337693355,-0.24216167270656844,-0.23503760933296472,-0.16292504110990308,0.0517381639674419,0.06445507638995189,-0.057113202795699154,0.16352262823328437,-0.28115056870628974,0.05469641408994766
Delta-Delta MFCC Mean 8,0.004153175884479678,-0.01032278077764628,-0.0964118409473869,-0.15711670402890657,0.26201505336548137,0.25001739209309676,0.00034674770389875293,0.13370338467730986,0.2634085780556657,0.23342718288635628,0.24095468187502894,0.26553532334791063,0.3070942280224862,0.2567423036027339,0.1631268164188675,-0.10452852966766162,0.24130916899596144,-0.18142709660371065,-0.2181933918514598,-0.1040816205687901,-0.09309245345002573,-0.10110489908344467,-0.08858116780236827,0.017754713523431928,0.11099924999143419,0.11161098256894013,0.1577624058271643,0.17336223889861196,0.18537146116553585,0.30164489154706775,-0.06782417507304622,-0.48699617182053756,-0.21144830733078615,-0.1908738162699619,0.0376879446460967,0.3319822152404347,0.37128824938511146,0.03448688704837926,-0.19391497305988034,-0.06526831750227126,0.12146708103627113,-0.0013552629393551124,-0.363708312716491,-0.39900466696624526,0.06441133691556285,0.3881765191365257,0.3182353388614771,0.4906481803071749,1.0,0.646766831294323,0.17692572304042134,-0.08998866356625125,-0.2357078468967043,-0.1896187033021373,0.17390333777806635,0.15434111383998053,-0.1985143286894826,-0.048928278366922914,0.015508213208199235,0.01023879761143514,-0.2687522963507653,-0.4276405658847392,-0.3302775148652101,-0.08561651944028977,0.01774776007373241,-0.034466248075118645,-0.0881454198600881,0.19964513520909496,-0.13926988742262866,0.2250635334982469,0.02381136079383597,0.17141744751998558,0.050646129394221404,0.09688161765311872,-0.29705847209223596,-0.26399763800093906,-0.01066016577122918,-0.19975608463129138,-0.06542198427897776,-0.18527783765167433,-0.15257024456575685,-0.1596577098199473,-0.05759532614841146,0.07096446381891096,-0.005717255320257041,-0.009258830933837784,0.15616734186641865
Delta-Delta MFCC Mean 9,-0.025281884143786473,-0.08272863829392704,-0.16706422114884692,-0.21348377199312543,0.2936839553641419,0.27253103261588935,-0.056995269713385324,0.10637246738087873,0.3137306910432896,0.2900475496092412,0.20386805321254617,0.09289413747375605,0.21350008385316077,0.268635261717646,0.18702204203941772,-0.14042632276833147,0.364105654619143,-0.2341522766499293,-0.10358477086585328,-0.06393426860819677,-0.10637381270358431,0.09205814405214881,-0.07197089537935493,0.022569280054790215,0.013063352223942535,0.19245477217895662,0.293648740517574,0.2837349530129976,0.31483245344127936,0.3834931943896391,-0.00161861940884381,-0.4289497150542014,-0.20972523108155988,-0.14821802543833712,-0.15137399011933103,0.07210226800380408,0.29318613073085403,0.22623160703511294,-0.03510166730988479,-0.11715008880539202,-0.003956832135521259,-0.03123541431454595,-0.4253726817890328,-0.3796639610858148,-0.025977176715761247,0.3884874075581847,0.18939724999625362,0.06717148375619535,0.646766831294323,1.0,0.7055465706487202,0.2589020382713311,-0.11382244784263372,-0.16214860345836543,0.1252935350310666,0.20913885638250526,-0.1624863250158052,0.06481708787885146,0.15639608363441154,0.11829330353229735,-0.14148087181975882,-0.33086286270934745,-0.22099412752209663,-0.20358689205828884,-0.14981844518417006,-0.03685228488119024,0.010480907295767115,0.1401722275572351,-0.18757363056053522,0.2173842441128813,0.1601410156765825,0.26663412358140104,0.05048055824806785,-0.0079658661236958,-0.24586969152053548,-0.19900656901170288,-0.1436862498209651,-0.2082877030355501,-0.011399309635238757,-0.14393869756789424,-0.1831145591585342,-0.16311820699308635,-0.08371640078892517,0.027561506199477434,0.004450582357129416,-0.016482964691878453,0.1360355507850332
Delta-Delta MFCC Mean 10,0.0818603160557041,-0.05694633426624477,-0.2466334433035758,-0.2987412853677933,0.26707325986632663,0.2023296391511659,-0.2810051850050122,-0.15191444516416688,0.15297354754605327,0.2193039954313371,0.17060647590857494,-0.06174786280739443,-0.04903933697390652,0.027964026750833877,0.008492014036268966,-0.17642538221222345,0.29708389591443807,-0.2772665459780164,-0.050009803529610604,-0.15325865437791591,-0.1843254176671548,0.12574587471591664,-0.13866376796468624,-0.11920728926083683,-0.14777540606724576,0.05776995133491327,0.32858830570670705,0.3264663571560575,0.18643946986172039,0.3808669919032614,0.23461900120784296,-0.24614510446544308,-0.23567600067052713,-0.13684432662046303,-0.23641993115626295,-0.19126527251544675,0.03771027553939123,0.17758520849476908,0.07896074894026832,-0.08272814177287413,-0.07565130962328591,0.14158786158773323,-0.28855355763475243,-0.3151170559040968,0.0009315440301449977,0.19187758848196793,0.18868829033677245,-0.10107655227485521,0.17692572304042134,0.7055465706487202,1.0,0.7339902988800624,0.37136860401270505,-0.03649527782309085,0.12375410468308617,0.29647337055486284,-0.21164090146626746,-0.03812823202256423,0.29980970391377,0.1705076541112611,0.061967570323909364,-0.1021539579507579,-0.10798843443874091,-0.18659497243914888,-0.13300298390114595,-0.08371774631003033,0.15946584348259674,0.10573948885519178,-0.255791470666826,0.26724291968220965,0.07061917498283991,0.28575348394326133,0.08078497679756048,-0.03919775990395708,-0.15728493359122128,-0.13534240391031382,-0.22063632251729537,-0.201587548273743,-0.03774972093943137,-0.07898603161704507,-0.1566056525995694,-0.06219893608893031,-0.08092098273569258,-0.113906149968663,0.13530699199456211,-0.12934416561249173,0.08655602089596312
Delta-Delta MFCC Mean 11,0.08806408433738795,-0.06131279436021253,-0.31768291180883373,-0.3433119977874709,0.3142988935118658,0.2605482856262474,-0.3405700624127664,-0.25459630545768935,0.14815195754799054,0.28814446535673677,0.30384698713194175,-0.0031584093660713916,-0.09888816989344093,-0.03177821118762317,-0.014264629605975371,-0.259176424689228,0.22334062659724718,-0.32006291417166455,-0.07440138379770189,-0.1975939172801676,-0.3173381556402103,-0.018750510421550716,-0.29423198913501575,-0.2693443249468428,-0.12063932459323026,0.0034922510698918176,0.29745684201082956,0.32458505378496355,0.07640359249737522,0.30504937948839794,0.2768542223024981,-0.17956114450216776,-0.21404889868802887,-0.1715474637699018,-0.2025358227612749,-0.0911737621353778,0.1026155449718936,0.1421496069981661,0.07281981054243071,0.08469753630982013,0.11152348987728272,0.21466904367156706,-0.03604294456143131,-0.19871261730380047,-0.11880679170223486,0.04288242606792879,0.08041851375993304,-0.08190958260706381,-0.08998866356625125,0.2589020382713311,0.7339902988800624,1.0,0.768387528540763,0.25673841171788314,0.09988764186429151,0.356792528071321,-0.26402438790591404,-0.17990005970092215,0.34002519411471555,0.2029873152511785,0.04506560168030194,-0.08706978454116544,-0.16186517404498207,-0.04919857586826813,0.046313614330285885,-0.19875497825726224,0.10827765281119539,0.06509677551573301,-0.3122255703739479,0.3132912520782787,-0.07658398010656643,0.2399196372342515,0.19109769889651604,-0.03914159122549322,-0.19204064790109016,-0.22836076011835518,-0.17261366533774736,-0.2622861348927253,-0.11827705675641788,-0.13987698244627672,-0.18704531005262195,-0.09859704511164268,-0.09849780149585481,-0.08609356351436656,0.16223949509788715,-0.20228831596448726,0.07719518888077331
Delta-Delta MFCC Mean 12,0.04410872742676666,-0.02134750445629704,-0.146770038003235,-0.1805102517143146,0.09858774351980573,0.09235174545242435,-0.19731375496259881,-0.22551153321456197,-0.03550693667814162,0.09026562974788006,0.19447113931444013,0.05324727074894173,-0.15087410098345458,-0.21213137266439974,-0.16961995787352888,-0.10883165046446537,-0.013358490307793146,-0.12561281698537394,0.03594503533661105,-0.13041474863722566,-0.16285128947370006,-0.042975798859955,-0.17698562247867797,-0.24260003660044396,-0.17197391615960655,-0.10618368090779964,0.09303080540228496,0.11875937000119954,-0.13009325872532768,0.04227137244935154,0.21940116246825,-0.002996532703904667,-0.07478684813806594,-0.022109488058602786,-0.06248425303577828,-0.12720183515311984,-0.01892452962897901,0.06208148884741532,0.14783434021796815,0.101841176440551,0.10513045297099631,0.23687918063756339,0.12228054184557505,-0.10048737599980335,-0.0389435323284537,-0.19862142229322904,-0.02829288224194207,-0.09206397483006247,-0.2357078468967043,-0.11382244784263372,0.37136860401270505,0.768387528540763,1.0,0.677932744985297,0.059090093063697544,0.16154285140938932,-0.12748309351272158,-0.09376105006928179,0.21103674422634558,0.05912768928301289,0.09751984602172062,0.058988668288676785,-0.03227498754296948,-0.03357009447013383,0.05220413170156024,-0.07980630216840766,0.11731533693121772,0.014060374764244035,-0.12994648170484716,0.15134431486198302,-0.05490233737463925,0.08822757732061977,0.09983311484275405,-0.02984403481607596,-0.04094627145212233,-0.058758239070902926,-0.13800326251759312,-0.05595975972958878,-0.00248783342444448,-0.014804842631218411,-0.0012038126298631448,0.012486143272069303,-0.03972831603109762,-0.059700142943764134,0.10078337562178671,-0.12461247974403067,0.05865913618094507
Delta-Delta MFCC Mean 13,-0.12820194221132292,-0.07316623429868269,0.025851917630167576,-0.022182121171569553,0.0031564070534988013,0.046645756197886544,0.06024176576504264,0.010388003314831995,0.0009566147624404992,0.04764983230047565,0.15433545926956344,0.13160119865909356,-0.05376960529467725,-0.16021679089244809,-0.12676441421092485,-0.034060057516039785,-0.15490311231973436,0.005900527829724205,0.03303843938235395,0.012553743867009233,-0.020876002750295327,-0.096979683160494,-0.08956679229253196,-0.1258585305695132,-0.11699332648233723,-0.16672677059010996,-0.1068773651809755,-0.06488028364827787,-0.09532429844933289,-0.10679047215658101,0.026269257622772584,0.028262604453090968,0.005705437963220959,0.03440146301271598,0.039798235960097524,0.03506016253702013,0.02633884778377975,-0.006651960474244156,0.10099845974425224,0.19442607620902866,0.22992859299811166,0.020708232652430977,0.09906813242286709,-0.06403085565185405,-0.14936346070197531,-0.2536298205351891,-0.16383852874268132,-0.10079949047373599,-0.1896187033021373,-0.16214860345836543,-0.03649527782309085,0.25673841171788314,0.677932744985297,1.0,0.025248405990591687,-0.008377131267640696,0.003050414162396729,0.019452093996217133,0.05271830178411393,-0.05668029085089015,-0.04661137963054623,0.0058555721785420655,0.014746275075469805,0.06243330449160557,0.09923830157061897,0.011487834764541969,-0.03496776958300755,-0.015617928702046674,0.015447373415776094,0.009415414717052399,0.0420623844800696,0.005572320085637369,0.03670808203665055,0.004560785791894684,0.010429686125391345,-0.01173558492346656,-0.00651343321146173,0.0661171922041487,0.03716570741988823,0.018397042025259106,0.07474401564609344,-0.038804847053383947,-0.06454589512521383,0.08134927384890443,-0.037875364510832656,0.04983949441215584,0.10112942509228506
Skewness MFCC 1,-0.055197808031409654,-0.04653475378639595,0.018480356788012714,-0.2495725344262742,0.2552624507656318,0.18731270046756954,-0.2306051627003178,-0.08132855328146525,0.10537183924876943,0.15034212174675127,0.16977910276266497,0.05176594152640844,-0.021059439388837264,-0.04029475221525063,-0.10029203813156959,0.2185405763322027,0.24567021280441376,-0.14201306047166795,-0.13689678657656126,-0.1909523251207549,-0.13440740397894885,-0.10838089335227741,-0.12622843870530992,-0.07439207240673182,-0.05695523084909421,-0.04664144713257711,0.198111937569808,0.23165905023179453,0.06460265928399606,0.2595498154970611,0.18671075673467274,-0.1422487629997124,-0.2029166643849815,-0.19542226691421805,-0.14492160028477394,-0.0316120954913505,0.024875327722814543,-0.03722316206675771,-0.08501700803716394,-0.05033292951947769,0.0319543769687187,0.14047597191132913,-0.08886770372263342,-0.21354825728187968,0.007503966528409027,0.11358555755316183,0.21948792399817843,0.18184448503689107,0.17390333777806635,0.1252935350310666,0.12375410468308617,0.09988764186429151,0.059090093063697544,0.025248405990591687,1.0,0.15363278632257366,-0.5170237534450434,0.046019089476571975,0.25608758597223646,0.039684536804704615,-0.11392328657389184,-0.12051520566553181,-0.21753202818278403,-0.023003187662425,-0.013522613633672608,0.0368301048708888,0.015791354470996243,0.9641129192206461,-0.1175239546054576,0.4507990152429255,0.10953550633796558,0.29141049284331866,0.07709229683535686,0.07759507042583473,-0.11348929349480265,-0.16802285638075196,-0.0928982688189329,-0.12243399534946789,-0.034186027939710976,-0.06208177732552946,0.11140743110753772,0.07285511044968962,-0.049498209033548346,0.02538719454517872,-0.016405422705917442,0.1967907221405407,0.5973694540616861
